state	Year	tax_state	tax_revenue	tax_dollar	sales_per_capita	tax_percent	cost_per_pack	index	price_cpi
North Dakota	1972	0.11	7139673	0.19	103.8	48.2	0.394	41.81666666666666	2.054013551215624
North Dakota	1973	0.11	7599262	0.19	108.7	47.6	0.399	44.4	1.9590540540540542
North Dakota	1974	0.11	7779886	0.19	110.5	44.6	0.426	49.30833333333334	1.8834138921750887
North Dakota	1975	0.11	8260851	0.19	117.9	41.4	0.459	53.81666666666667	1.859312480644162
North Dakota	1976	0.11	8760004	0.19	125.4	40.1	0.474	56.90833333333333	1.8157621906574901
North Dakota	1977	0.11	8641141	0.19	122.2	35.7	0.532	60.608333333333334	1.9135322425409047
North Dakota	1978	0.11	8756406	0.19	121.9	34.5	0.55	65.23333333333333	1.8380173735309149
North Dakota	1979	0.11	8705686	0.2	121.3	33.6	0.596	72.575	1.7902583534274885
North Dakota	1980	0.12	9686868	0.2	123.7	32.3	0.62	82.40833333333333	1.64012539184953
North Dakota	1981	0.12	9847648	0.2	125.7	29.5	0.678	90.925	1.6255595270827607
North Dakota	1982	0.12	10008539	0.2	126.8	25.7	0.779	96.5	1.7598134715025908
North Dakota	1983	0.18	10593220	0.34	119.6	36	0.944	99.6	2.0661847389558234
North Dakota	1984	0.18	13531577	0.34	109.4	33.8	1.006	103.88333333333333	2.1110989892507623
North Dakota	1985	0.18	12858557	0.34	103.2	32.6	1.042	107.56666666666666	2.111769445305237
North Dakota	1986	0.18	12309345	0.34	99.8	30.8	1.103	109.60833333333333	2.193756557439367
North Dakota	1987	0.18	11627423	0.43	92.3	35	1.233	113.625	2.365623762376238
North Dakota	1988	0.27	17049701	0.43	87.1	31.6	1.359	118.25833333333333	2.505210344584596
North Dakota	1989	0.27	15624052	0.46	84.1	31.9	1.443	123.96666666666667	2.5375692390427536
North Dakota	1990	0.27	16111103	0.46	77.1	28.8	1.598	130.65833333333333	2.6662210600165825
North Dakota	1991	0.3	16259289	0.49	85.2	29.1	1.683	136.19166666666666	2.6939533745334394
North Dakota	1992	0.3	13509061	0.49	74.4	27.6	1.776	140.31666666666666	2.759244565862929
North Dakota	1993	0.29	15301088	0.68	83	37.8	1.801	144.45833333333334	2.7178632823766944
North Dakota	1994	0.29	21799053	0.68	81	37.9	1.795	148.225	2.6399730139989876
North Dakota	1995	0.44	22544218	0.68	80.6	37.2	1.827	152.38333333333333	2.6137110357650664
North Dakota	1996	0.44	22692162	0.68	80.8	35	1.941	156.85	2.697723940070131
North Dakota	1997	0.44	21960613	0.68	77.5	33.1	2.052	160.51666666666665	2.786850794310041
North Dakota	1998	0.44	22408447	0.68	79.1	30.4	2.236	163.00833333333333	2.9903256479730076
North Dakota	1999	0.44	21059175	0.68	74.7	22.9	2.975	166.575	3.8934413927660216
North Dakota	2000	0.44	21132140	0.78	72.5	25.4	3.069	172.2	3.885261324041812
North Dakota	2001	0.44	19799840	0.78	70.1	23.1	3.383	177.06666666666666	4.165064006024097
North Dakota	2002	0.44	19117534	0.83	68.5	23	3.604	179.875	4.367877692842252
North Dakota	2003	0.44	18345620	0.83	65.7	23.5	3.533	183.95833333333334	4.186785050962627
North Dakota	2004	0.44	18450952	0.83	65.7	24.4	3.399	188.88333333333333	3.9229612635665756
North Dakota	2005	0.44	18464975	0.83	66	24.8	3.35	195.29166666666666	3.73953488372093
North Dakota	2006	0.44	20638627	0.83	73.7	24.7	3.365	201.59166666666667	3.6388904964656277
North Dakota	2007	0.44	21228308	0.83	75.9	23.4	3.54	207.34241666666668	3.7219591263887555
North Dakota	2008	0.44	20870634	0.83	74	23.5	3.536	215.3025	3.580302133045366
North Dakota	2009	0.44	20583345	1.45	72.9	34.6	4.193	214.537	4.26068230654852
North Dakota	2010	0.44	19736955	1.45	69.3	32.9	4.409	218.0555	4.407877810924283
North Dakota	2011	0.44	20433411	1.45	69	32.2	4.506	224.93916666666667	4.366994039129098
North Dakota	2012	0.44	22420469	1.45	74.5	32.6	4.445	229.59391666666667	4.22053865393501
North Dakota	2013	0.44	22359059	1.45	72.5	31.9	4.552	232.95708333333334	4.259737397982819
North Dakota	2014	0.44	24123029	1.45	75.8	30.6	4.733	236.73616666666666	4.358413057573937
North Dakota	2015	0.44	24665664	1.45	75.8	30.8	4.709	237.017	4.3311745570992795
North Dakota	2016	0.44	23385135	1.45	70.2	30.2	4.806	240.00716666666668	4.365319646704994
North Dakota	2017	0.44	21731736	1.45	65.2	29.2	4.966	245.11958333333334	4.416570823424621
North Dakota	2018	0.44	20885069	1.45	62.8	27.7	5.235	251.10683333333333	4.544798661393126
Ohio	1970	0.1	127544000	0.18	121.6	47.2	0.381	38.825	2.1392916934964585
Ohio	1971	0.1	133146000	0.18	124.6	46.9	0.384	40.49166666666667	2.067388351512657
Ohio	1972	0.15	172266000	0.23	124.4	54.8	0.42	41.81666666666666	2.189557592666401
Ohio	1973	0.15	194891000	0.23	120.5	53.6	0.429	44.4	2.106351351351351
Ohio	1974	0.15	196578000	0.23	122.1	50	0.46	49.30833333333334	2.033733310799392
Ohio	1975	0.15	197352000	0.23	122.5	47.4	0.485	53.81666666666667	1.9646330133168162
Ohio	1976	0.15	201135000	0.23	124.6	46.2	0.498	56.90833333333333	1.90769951676673
Ohio	1977	0.15	204153000	0.23	127.3	42.7	0.539	60.608333333333334	1.9387102983638114
Ohio	1978	0.15	210701000	0.23	131.3	40.9	0.563	65.23333333333333	1.8814614205416451
Ohio	1979	0.15	211049000	0.23	130.9	39.2	0.587	72.575	1.76322425077506
Ohio	1980	0.15	214864000	0.23	133.5	37.5	0.614	82.40833333333333	1.624253210638083
Ohio	1981	0.15	215017000	0.23	132.8	33.7	0.683	90.925	1.6375474291998902
Ohio	1982	0.14	207814000	0.22	134	26.7	0.825	96.5	1.8637305699481865
Ohio	1983	0.14	196422000	0.3	130	33.6	0.892	99.6	1.9523694779116467
Ohio	1984	0.14	191666000	0.3	127.1	32.5	0.922	103.88333333333333	1.9348243221562653
Ohio	1985	0.14	191793000	0.3	126.7	30.6	0.981	107.56666666666666	1.9881437867988843
Ohio	1986	0.14	190198000	0.3	126.3	29.4	1.022	109.60833333333333	2.032655667908462
Ohio	1987	0.14	188898000	0.34	124.6	31.5	1.084	113.625	2.079753575357536
Ohio	1988	0.18	236811000	0.34	122.4	28.2	1.205	118.25833333333333	2.2213233739694176
Ohio	1989	0.18	232561000	0.34	118.6	25.1	1.354	123.96666666666667	2.3810594245764993
Ohio	1990	0.18	226507000	0.34	115.5	24.3	1.398	130.65833333333333	2.332526309075834
Ohio	1991	0.18	221408000	0.38	113.2	23.8	1.596	136.19166666666666	2.5546937526769873
Ohio	1992	0.18	219655000	0.38	112.3	23.4	1.625	140.31666666666666	2.5246466326167
Ohio	1993	0.18	247490667	0.48	108.9	31.7	1.512	144.45833333333334	2.2817375252379577
Ohio	1994	0.24	284468676	0.48	108.6	30.8	1.556	148.225	2.2884668578175074
Ohio	1995	0.24	294211398	0.48	111.7	30.1	1.597	152.38333333333333	2.2846724269933283
